"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","expression_status","tes_bound","tead1_bound","binding_status","combined_class"
"ENSG00000135919.14","SERPINE2",1506.73201360204,-2.17493912675181,0.155460002222476,-13.9903453985501,1.78542710467588e-44,1.00910795160783e-42,"ENSG00000135919","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000064666.15","CNN2",1581.14674087762,-1.65973739205787,0.118967680582321,-13.9511620629554,3.09520776733318e-44,1.74069565299294e-42,"ENSG00000064666","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000132640.15","BTBD3",3038.07058426676,-1.65860544662467,0.118915126333418,-13.9478088092361,3.24420125588053e-44,1.82147154148347e-42,"ENSG00000132640","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000291029.1","FKBP9P1",170.915724821822,-2.73850244307092,0.196661179721158,-13.9249771965865,4.4668404404275e-44,2.49966451532852e-42,"ENSG00000291029","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000263293.3","EFCAB13-DT",98.4343164305271,-4.09683221992525,0.294234578337133,-13.9236939556136,4.54778740999299e-44,2.54077701879345e-42,"ENSG00000263293","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000196159.14","FAT4",701.10361368599,-1.91453040161041,0.138055288692463,-13.8678526534053,9.9202379674332e-44,5.51506781142014e-42,"ENSG00000196159","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000114346.14","ECT2",973.110096089624,-2.38348780336171,0.172497786131128,-13.8174979332769,1.99897888211194e-43,1.09166100751734e-41,"ENSG00000114346","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000085662.14","AKR1B1",935.368793233783,-2.5676178015796,0.186094690601274,-13.7973726885146,2.64311241474688e-43,1.43420515182304e-41,"ENSG00000085662","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000091428.18","RAPGEF4",235.497563231876,-2.39301085188665,0.173841788204812,-13.7654523495083,4.11301750010387e-43,2.20364319311559e-41,"ENSG00000091428","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000237807.4","LINC02984",730.377979330088,-1.94283108714197,0.141170310086847,-13.7623207453944,4.2951443773233e-43,2.29398528630374e-41,"ENSG00000237807","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000158406.6","H4C8",181.301174421486,-3.18235928344779,0.231303890632324,-13.7583474050007,4.53781419846948e-43,2.41599486980582e-41,"ENSG00000158406","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000163637.13","PRICKLE2",1515.69317397031,-1.63143363209981,0.118599698584049,-13.7557991426398,4.70057762101894e-43,2.49873584711692e-41,"ENSG00000163637","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000039560.14","RAI14",1526.26855580368,-1.74592012432819,0.127143670960231,-13.731868138952,6.54245439280202e-43,3.4615901996059e-41,"ENSG00000039560","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000101003.12","GINS1",276.797584506182,-2.29384359145419,0.167239169280866,-13.7159470554524,8.14952756256543e-43,4.30518121687749e-41,"ENSG00000101003","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000276043.5","UHRF1",386.138973432756,-2.03898532440091,0.148775804895645,-13.705086830692,9.4654010018528e-43,4.98481769350288e-41,"ENSG00000276043","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000179300.4","RTL3",124.135772486013,-6.53250335750745,0.477468291277693,-13.681543836192,1.30883986194296e-42,6.83979575853517e-41,"ENSG00000179300","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000078269.15","SYNJ2",3201.98668041232,-1.6439526078967,0.120352432377731,-13.6594880171353,1.77225391279611e-42,9.19082761982569e-41,"ENSG00000078269","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000150630.4","VEGFC",128.749670477008,-3.23492483525408,0.23797751184573,-13.5934055708219,4.38206367237354e-42,2.2587244130984e-40,"ENSG00000150630","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000182628.13","SKA2",770.33166845057,-2.09372382458291,0.154219014480184,-13.5763014154908,5.53517391964648e-42,2.84445972318535e-40,"ENSG00000182628","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000055208.20","TAB2",5086.32755920776,-1.77385425011141,0.13084130632452,-13.5572954745025,7.17325014158106e-42,3.67512761401547e-40,"ENSG00000055208","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000213853.10","EMP2",373.636182777694,-2.20170279455352,0.16293021758693,-13.5131642684931,1.30777286369687e-41,6.65006416677475e-40,"ENSG00000213853","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000062096.15","ARSF",94.5055751954595,-3.89414529420647,0.289408295295961,-13.4555413839267,2.85639531970654e-41,1.43955543352807e-39,"ENSG00000062096","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000129595.14","EPB41L4A",270.950756844704,-2.48727359592812,0.184987969866085,-13.4455964770503,3.26760244337438e-41,1.64192189048137e-39,"ENSG00000129595","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000136295.16","TTYH3",1976.26149383096,-1.70025236669519,0.12675258496026,-13.4139462893657,5.01003341611363e-41,2.49166639939309e-39,"ENSG00000136295","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000049449.10","RCN1",453.544126311331,-2.37773614119693,0.177275485659018,-13.412661837353,5.09758069602523e-41,2.53150030822493e-39,"ENSG00000049449","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000173068.19","BNC2",1021.17580374658,-1.68347971849892,0.125535209875733,-13.4104186400405,5.25413945480862e-41,2.60543954745897e-39,"ENSG00000173068","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000122420.10","PTGFR",159.996834428517,-3.18282250457405,0.238212660295238,-13.3612651008107,1.0181882413766e-40,5.01243741783772e-39,"ENSG00000122420","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000006534.17","ALDH3B1",522.062577838228,-2.04066129831443,0.152809742740575,-13.3542617225583,1.11861672828167e-40,5.48299755068858e-39,"ENSG00000006534","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000155313.16","USP25",1286.18064525314,-1.63426604553112,0.122386828842103,-13.3532836906785,1.13340424961429e-40,5.54747486324181e-39,"ENSG00000155313","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000183111.12","ARHGEF37",396.19880579915,-2.03322909074608,0.152506223044611,-13.3321057341464,1.50586367675039e-40,7.32824890714287e-39,"ENSG00000183111","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000145632.15","PLK2",2240.9441769748,-1.93707086403495,0.14537754958695,-13.324415424105,1.66935234467546e-40,8.10065149199085e-39,"ENSG00000145632","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000163513.19","TGFBR2",565.593111914833,-1.8999761310221,0.143780144842026,-13.2144541453178,7.24096905580316e-40,3.44966671651503e-38,"ENSG00000163513","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000020577.14","SAMD4A",748.926034783587,-1.86964020366458,0.141546819349966,-13.2086345157782,7.82306894494123e-40,3.72176478882022e-38,"ENSG00000020577","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000169679.15","BUB1",615.995756046021,-2.12093304286115,0.160808934399747,-13.1891492893599,1.01322166971205e-39,4.80685945206411e-38,"ENSG00000169679","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000145416.14","MARCHF1",504.371266098115,-1.9349857636374,0.146930680804253,-13.16937860116,1.3167696264148e-39,6.22086657441696e-38,"ENSG00000145416","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000169083.18","AR",2124.87320715423,-1.56242180942766,0.118716004469596,-13.161003997804,1.4711784109116e-39,6.94069281414515e-38,"ENSG00000169083","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000115295.21","CLIP4",2405.96295125842,-1.60368622276654,0.12220975063438,-13.1224081093526,2.4502336257062e-39,1.14641233881527e-37,"ENSG00000115295","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000183840.8","GPR39",205.256076145941,-2.34450175994152,0.178668760227316,-13.1220575827507,2.46159491656884e-39,1.15014382566727e-37,"ENSG00000183840","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000259070.9","LINC00639",771.620737263605,-1.88032926124181,0.143676486665884,-13.087244161353,3.89484432184784e-39,1.8098505051235e-37,"ENSG00000259070","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000069869.17","NEDD4",1985.59577699679,-1.81736165580558,0.138938225620782,-13.0803574587593,4.26430123688785e-39,1.97882219145637e-37,"ENSG00000069869","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000241560.7","ZBTB20-AS1",531.071084188539,-2.17425125731877,0.166594521336102,-13.0511570241392,6.25895699589165e-39,2.88081641241799e-37,"ENSG00000241560","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000251136.11","PARAIL",1163.56850161961,-1.98035733740297,0.151749831750011,-13.0501451933427,6.34264106914561e-39,2.91144367346943e-37,"ENSG00000251136","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000039139.11","DNAH5",148.610150484934,-2.78930835453172,0.213766697482886,-13.0483765122256,6.49160125693582e-39,2.97579907551411e-37,"ENSG00000039139","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000249867.6","LINC02742",95.9679963932452,-3.6996990279168,0.283908869195307,-13.0312907744058,8.12218902082889e-39,3.70825963252037e-37,"ENSG00000249867","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000196932.12","TMEM26",85.6443205548068,-3.83312854611525,0.294383471282936,-13.0208687648471,9.31055360826683e-39,4.23942205047731e-37,"ENSG00000196932","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000115504.15","EHBP1",2062.21993008545,-1.4652890133552,0.11299323974872,-12.9679352199634,1.8597273891607e-38,8.38927223838125e-37,"ENSG00000115504","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000073008.16","PVR",2205.76715691223,-1.55593731269292,0.120077536071281,-12.9577718164477,2.12325778014792e-38,9.55269142729332e-37,"ENSG00000073008","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000148848.15","ADAM12",1325.14486546466,-1.5104367254993,0.116827803574527,-12.9287436661921,3.09840401278613e-38,1.37937860427679e-36,"ENSG00000148848","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000093144.19","ECHDC1",539.91751909193,-1.98333362338152,0.153777470811715,-12.897426475494,4.6538073488958e-38,2.06102383347187e-36,"ENSG00000093144","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000291136.1","RABGEF1P1",717.060243640292,-2.24267825429013,0.174162883463438,-12.8769012644473,6.07250671365797e-38,2.68232650259472e-36,"ENSG00000291136","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000145730.21","PAM",2438.8831750643,-1.74859259585572,0.135954358880797,-12.8616148114005,7.40141126837276e-38,3.26084485037725e-36,"ENSG00000145730","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000174099.12","MSRB3",231.189237041689,-2.47679342621079,0.19267812696977,-12.8545645796079,8.10811228304416e-38,3.5583508789463e-36,"ENSG00000174099","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000115594.12","IL1R1",253.70914847199,-2.40154244259642,0.186879670252436,-12.8507420810002,8.51890864436165e-38,3.73381017847324e-36,"ENSG00000115594","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000186767.7","SPIN4",156.499045082124,-2.61537948171762,0.203846972979856,-12.8301119388026,1.11203393658755e-37,4.86146316061852e-36,"ENSG00000186767","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000168679.18","SLC16A4",382.041676170543,-1.94265420220558,0.151683494675799,-12.807288006897,1.49260561551056e-37,6.4752014747973e-36,"ENSG00000168679","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000198796.7","ALPK2",1669.07184571447,-1.82054626719441,0.142184296510671,-12.8041303566726,1.55457615647511e-37,6.72892619319925e-36,"ENSG00000198796","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000153201.17","RANBP2",3869.42260079769,-1.4628089924764,0.114436926431568,-12.782665858744,2.04923117206347e-37,8.84476295459363e-36,"ENSG00000153201","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000067798.16","NAV3",152.325966444824,-2.7599513026638,0.216251261142371,-12.7627061598811,2.6483789666595e-37,1.13729629253464e-35,"ENSG00000067798","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000139289.15","PHLDA1",2884.01441677953,-1.52439103261098,0.119698477582697,-12.7352583207068,3.76597574127355e-37,1.60909011295069e-35,"ENSG00000139289","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000151552.13","QDPR",248.01168899857,-2.43150275910231,0.19111906187869,-12.7224502632065,4.43724218908761e-37,1.8911448265863e-35,"ENSG00000151552","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000074800.16","ENO1",29447.1005459156,-1.59002940812955,0.125171520478108,-12.7028049356294,5.70477515292448e-37,2.42224752993173e-35,"ENSG00000074800","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000256235.3","SMIM3",427.509937371571,-2.60471774895378,0.205183019753833,-12.69460675683,6.33473292043158e-37,2.68302004789551e-35,"ENSG00000256235","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000164442.11","CITED2",1084.87270958279,-2.26508357876526,0.178506669846823,-12.689069717725,6.79885265003131e-37,2.87243068179432e-35,"ENSG00000164442","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000145431.11","PDGFC",588.610273749366,-1.74980693383625,0.13825119804773,-12.6567216671218,1.02699180067503e-36,4.31743285709522e-35,"ENSG00000145431","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000172348.16","RCAN2",160.033255743188,-2.71591423758032,0.214693177594306,-12.6502121213765,1.11573176609141e-36,4.67314138478335e-35,"ENSG00000172348","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000108666.11","C17orf75",176.23383588544,-2.71389324962727,0.214723647055059,-12.6390050040989,1.28671911102407e-36,5.37604855636725e-35,"ENSG00000108666","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000115355.18","CCDC88A",1956.74822151862,-1.60472377712065,0.127278686109704,-12.607953665844,1.90885091079147e-36,7.89766720313819e-35,"ENSG00000115355","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000137573.14","SULF1",4090.5080321335,-1.43957006470883,0.114303944257406,-12.5942291323473,2.27168397042711e-36,9.38741619312263e-35,"ENSG00000137573","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000114023.16","FAM162A",671.803429086723,-1.97095251770145,0.156641448790307,-12.5825733413634,2.6331049760679e-36,1.08282457417766e-34,"ENSG00000114023","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000064309.16","CDON",2084.07688805091,-1.52169997059626,0.121758235968218,-12.4977169593149,7.68260323788794e-36,3.08831558324944e-34,"ENSG00000064309","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000128805.15","ARHGAP22",257.415359920033,-2.08027428642202,0.166494092673188,-12.4945831592079,7.99140474251709e-36,3.20865291127448e-34,"ENSG00000128805","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000150995.21","ITPR1",2499.536097665,-1.53319458479366,0.122807193184849,-12.4845666205065,9.06355014345139e-36,3.61775171883381e-34,"ENSG00000150995","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000095637.23","SORBS1",843.686079829979,-1.59959498813294,0.128669290774566,-12.4318318574982,1.75564455498131e-35,6.93438770274479e-34,"ENSG00000095637","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000158528.12","PPP1R9A",1623.11925779222,-1.45104005325491,0.117270882582862,-12.373404389019,3.64057338767286e-35,1.42468890359991e-33,"ENSG00000158528","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000132256.20","TRIM5",512.22455620568,-1.7365578392574,0.140569588262126,-12.3537235950295,4.65079238420368e-35,1.81167563883751e-33,"ENSG00000132256","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000019144.20","PHLDB1",1553.35898479109,-1.51491050178632,0.122690987880588,-12.3473657515966,5.03326401678774e-35,1.95841823736822e-33,"ENSG00000019144","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000099204.22","ABLIM1",2575.43843132764,-1.46249624109434,0.118772453108961,-12.3134296110956,7.66935071348503e-35,2.96711281361799e-33,"ENSG00000099204","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000234323.10","LINC01505",122.802397569881,-2.94046454675619,0.23886594407761,-12.3101037199376,7.99204156393691e-35,3.08142642274471e-33,"ENSG00000234323","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000124479.11","NDP",162.002196853867,-2.87335134887559,0.233711541989819,-12.2944349449406,9.7032907537394e-35,3.71591184129673e-33,"ENSG00000124479","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000180530.11","NRIP1",1678.10734455022,-1.43118662128794,0.116451350906779,-12.2899958664595,1.02511274014018e-34,3.92128711228395e-33,"ENSG00000180530","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000128283.7","CDC42EP1",1267.57484788274,-1.5667186191228,0.127520276697933,-12.2860352854629,1.07657903764905e-34,4.10890300571492e-33,"ENSG00000128283","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000164294.14","GPX8",298.406919054949,-2.4278277004194,0.197875625893916,-12.2694631511664,1.32126471225906e-34,5.02583647771732e-33,"ENSG00000164294","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000159200.18","RCAN1",1363.28481914825,-1.96852915957802,0.160440933982994,-12.2694945155747,1.32075302165772e-34,5.02583647771732e-33,"ENSG00000159200","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000179833.4","SERTAD2",950.960200739028,-1.7049415807349,0.139180903035588,-12.2498241033753,1.68360681685146e-34,6.38980517930842e-33,"ENSG00000179833","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000109654.16","TRIM2",3093.71786150493,-1.35890468327921,0.110940820942055,-12.2489149777337,1.70258533843515e-34,6.45462263124612e-33,"ENSG00000109654","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000152580.9","IGSF10",116.095867955331,-3.00013318886315,0.245914528011006,-12.1999021901174,3.11197539842113e-34,1.1706265817671e-32,"ENSG00000152580","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000079931.15","MOXD1",848.778149274596,-2.06951788285715,0.16963916619731,-12.1995287364833,3.12628044745579e-34,1.17470679468118e-32,"ENSG00000079931","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000137177.20","KIF13A",1683.93712574207,-1.42846697648267,0.117254007198443,-12.1826708580211,3.84481240325697e-34,1.4351712935586e-32,"ENSG00000137177","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000184564.11","SLITRK6",88.0159971530021,-3.70794871952543,0.304757191631102,-12.1668948964911,4.66492886938107e-34,1.73557835525888e-32,"ENSG00000184564","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000134061.5","CD180",84.0454627186063,-6.1055334577383,0.505124059173269,-12.0871959014013,1.234278231089e-33,4.52275760017594e-32,"ENSG00000134061","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000121691.7","CAT",1018.31821289081,-1.82208827868506,0.150772095835816,-12.0850497473301,1.26693458786947e-33,4.62744452481184e-32,"ENSG00000121691","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000121621.7","KIF18A",347.804685337404,-2.25557954826843,0.187219198103602,-12.0478004986447,1.99194498973035e-33,7.19812632033622e-32,"ENSG00000121621","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000118263.16","KLF7",1315.39838657246,-1.50886298532762,0.125435697318952,-12.0289759420793,2.5024536313772e-33,9.00459162612508e-32,"ENSG00000118263","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000091656.19","ZFHX4",5085.98233493388,-1.45648745992431,0.121120383798502,-12.0251225619244,2.62198746520336e-33,9.41476429366043e-32,"ENSG00000091656","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000117174.11","ZNHIT6",341.91174878676,-1.94758530998423,0.162095824991157,-12.015024508438,2.96281788408474e-33,1.06161390175728e-31,"ENSG00000117174","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000120549.19","KIAA1217",1079.8270130589,-1.57378580615343,0.130996601321478,-12.0139437991312,3.00180481722646e-33,1.0733190108584e-31,"ENSG00000120549","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000167889.13","MGAT5B",453.925040025852,-1.77192503044254,0.147512261555959,-12.0120525016177,3.0712639737398e-33,1.09699994384851e-31,"ENSG00000167889","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000145860.13","RNF145",2970.21295568512,-1.70679767818556,0.142250940022492,-11.9984984135479,3.61800806843262e-33,1.28822325019412e-31,"ENSG00000145860","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000139832.5","RAB20",131.191036555595,-2.67624174316665,0.223066755632503,-11.9974925693351,3.6622380129564e-33,1.30260629135186e-31,"ENSG00000139832","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000128487.19","SPECC1",7953.99325614723,-1.4140343810421,0.117889615744595,-11.9945626432914,3.79415935436759e-33,1.34670851566518e-31,"ENSG00000128487","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000105948.13","IFT56",257.873828154241,-2.16480890046752,0.18077107144335,-11.9754166592187,4.78029989598214e-33,1.69319318943401e-31,"ENSG00000105948","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000166068.13","SPRED1",1075.70375588495,-1.45208170178637,0.121361885810939,-11.9648907239993,5.42689869707763e-33,1.91622551915107e-31,"ENSG00000166068","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000231298.8","MANCR",71.6009382206964,-4.11209522534066,0.34389874115949,-11.9572849015856,5.94748847313061e-33,2.09786384688786e-31,"ENSG00000231298","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000158163.15","DZIP1L",240.510838797675,-2.18836012023524,0.183029982178738,-11.9562931394388,6.01892781484455e-33,2.12086037359585e-31,"ENSG00000158163","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000153113.24","CAST",3189.56885721964,-1.48474493428629,0.124624653573926,-11.9137336931938,1.0037963360774e-32,3.50071395727691e-31,"ENSG00000153113","downregulated",TRUE,FALSE,"TES_only_bound","TES_only_bound_downregulated"
"ENSG00000152601.18","MBNL1",2464.64451202275,-1.44245517676267,0.121601255417939,-11.8621733945509,1.86081295269644e-32,6.44323082336316e-31,"ENSG00000152601","downregulated",TRUE,TRUE,"TES_TEAD1_bound","TES_TEAD1_bound_downregulated"
"ENSG00000035862.13","TIMP2",5264.10214542931,-1.40316697619122,0.11847290819559,-11.8437792872839,2.31768511784569e-32,7.99260183583577e-31,"ENSG00000035862","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000165507.9","DEPP1",646.306297025062,-1.71988166641582,0.145351136721494,-11.8325986656112,2.64814299613342e-32,9.10446571788055e-31,"ENSG00000165507","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
"ENSG00000143322.22","ABL2",3964.7128419277,-1.30309091813945,0.110138509837336,-11.8313832288451,2.68677336717694e-32,9.21861795315821e-31,"ENSG00000143322","downregulated",FALSE,TRUE,"TEAD1_only_bound","TEAD1_only_bound_downregulated"
