"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","expression_status","tes_bound","tead1_bound","binding_status","combined_class"
"ENSG00000238038.1","ENSG00000238038.1",1.41275117230196,0.706700053911298,1.51478544793018,0.466534752414569,0.6408327781747,0.7694795789543,"ENSG00000238038","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000165443.12","PHYHIPL",41.5434021619871,-0.954389564286726,0.311672121160749,-3.06215891473491,0.00219746755542729,0.00791890281378677,"ENSG00000165443","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000284188.3","C1orf202",1.19693447109502,1.19867134142388,1.73012763113232,0.692822494626817,0.488420953644909,0.643673441451417,"ENSG00000284188","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000228741.2","SPATA13",8.16960105269977,-0.751017646153562,0.633264724560179,-1.18594580911666,0.235643700905396,0.384839998721652,"ENSG00000228741","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000134152.11","KATNBL1",388.745211889246,-0.199033083345626,0.161185614027403,-1.23480674467505,0.216902436606605,0.361535991297569,"ENSG00000134152","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000255384.1","ENSG00000255384.1",6.2116258968613,-0.446124613598948,0.72575786930915,-0.614701724176432,0.538751720970585,0.68708196112681,"ENSG00000255384","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000111832.13","RWDD1",562.087916503398,0.854080685176568,0.18700966696174,4.56704029824994,4.94658941786639e-06,2.99297736633569e-05,"ENSG00000111832","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000249786.7","ENSG00000249786.7",29.9258222847353,0.429389535144472,0.357664394454435,1.20053754805379,0.229930639101046,0.377636783144007,"ENSG00000249786","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000111271.15","ACAD10",392.516038003312,-0.0883742956282424,0.14130190658471,-0.625428897346565,0.531689601094202,0.680909077438088,"ENSG00000111271","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000278075.1","ENSG00000278075.1",8.14281463891649,1.69376294856606,0.750775794900601,2.25601698945329,0.0240695671544307,0.0631835438254794,"ENSG00000278075","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000287771.1","ENSG00000287771.1",1.55362481261256,-0.127236469398975,1.47295715872615,-0.086381649761635,0.931163033768505,0.963528373931476,"ENSG00000287771","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000259569.2","ENSG00000259569.2",1.80065512298125,-1.62322220758612,1.48671238886722,-1.09181992410981,0.274912259772051,0.431204369537971,"ENSG00000259569","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000051620.11","HEBP2",577.113261698417,0.0820877517369326,0.149573160539675,0.548813379624738,0.58313352736379,0.724104538749524,"ENSG00000051620","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000265145.1","SNORD53",3.54939291507007,-0.198870623559066,0.950646528948618,-0.20919512931795,0.834295914551704,0.904919488632126,"ENSG00000265145","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000262786.1","ENSG00000262786.1",2.3278879169207,1.34009610618313,1.25875183941086,1.06462295761994,0.287046586549803,0.444898633506283,"ENSG00000262786","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000272006.1","ENSG00000272006.1",5.60563835991989,0.630281720804511,0.844234299879378,0.746572036808459,0.455321933028472,0.613473772683268,"ENSG00000272006","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
"ENSG00000249207.2","ENSG00000249207.2",90.3709647402911,-0.636499130887498,0.220077271936856,-2.89216203602397,0.00382600566845551,0.0129379552559579,"ENSG00000249207","unchanged",FALSE,FALSE,"Neither_bound","Neither_bound_unchanged"
