"gene_id","group"
"ENSG00000204899","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197771","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133138","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154957","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115526","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128641","DEGs_DOWN_noBinding_noDMR"
"ENSG00000077713","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131941","DEGs_DOWN_noBinding_noDMR"
"ENSG00000174791","DEGs_DOWN_noBinding_noDMR"
"ENSG00000059145","DEGs_DOWN_noBinding_noDMR"
"ENSG00000111676","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188483","DEGs_DOWN_noBinding_noDMR"
"ENSG00000214193","DEGs_DOWN_noBinding_noDMR"
"ENSG00000091542","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183864","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100644","DEGs_DOWN_noBinding_noDMR"
"ENSG00000112851","DEGs_DOWN_noBinding_noDMR"
"ENSG00000086758","DEGs_DOWN_noBinding_noDMR"
"ENSG00000106348","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139174","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154330","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163516","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158552","DEGs_DOWN_noBinding_noDMR"
"ENSG00000151150","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171792","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169762","DEGs_DOWN_noBinding_noDMR"
"ENSG00000010404","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167034","DEGs_DOWN_noBinding_noDMR"
"ENSG00000172164","DEGs_DOWN_noBinding_noDMR"
"ENSG00000073464","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168944","DEGs_DOWN_noBinding_noDMR"
"ENSG00000117360","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135968","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165868","DEGs_DOWN_noBinding_noDMR"
"ENSG00000231925","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148225","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196372","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124067","DEGs_DOWN_noBinding_noDMR"
"ENSG00000077152","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188906","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100908","DEGs_DOWN_noBinding_noDMR"
"ENSG00000112200","DEGs_DOWN_noBinding_noDMR"
"ENSG00000108107","DEGs_DOWN_noBinding_noDMR"
"ENSG00000157216","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167378","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107537","DEGs_DOWN_noBinding_noDMR"
"ENSG00000140382","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143819","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198780","DEGs_DOWN_noBinding_noDMR"
"ENSG00000275221","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132613","DEGs_DOWN_noBinding_noDMR"
"ENSG00000105722","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165895","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124486","DEGs_DOWN_noBinding_noDMR"
"ENSG00000106772","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138449","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124795","DEGs_DOWN_noBinding_noDMR"
"ENSG00000113583","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167005","DEGs_DOWN_noBinding_noDMR"
"ENSG00000104738","DEGs_DOWN_noBinding_noDMR"
"ENSG00000180818","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196584","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138398","DEGs_DOWN_noBinding_noDMR"
"ENSG00000070731","DEGs_DOWN_noBinding_noDMR"
"ENSG00000284946","DEGs_DOWN_noBinding_noDMR"
"ENSG00000172819","DEGs_DOWN_noBinding_noDMR"
"ENSG00000075340","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197971","DEGs_DOWN_noBinding_noDMR"
"ENSG00000175931","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185262","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163219","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135905","DEGs_DOWN_noBinding_noDMR"
"ENSG00000181789","DEGs_DOWN_noBinding_noDMR"
"ENSG00000172315","DEGs_DOWN_noBinding_noDMR"
"ENSG00000150636","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170502","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196482","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107566","DEGs_DOWN_noBinding_noDMR"
"ENSG00000072832","DEGs_DOWN_noBinding_noDMR"
"ENSG00000156172","DEGs_DOWN_noBinding_noDMR"
"ENSG00000076685","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139826","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198721","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198586","DEGs_DOWN_noBinding_noDMR"
"ENSG00000153914","DEGs_DOWN_noBinding_noDMR"
"ENSG00000108654","DEGs_DOWN_noBinding_noDMR"
"ENSG00000127481","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131080","DEGs_DOWN_noBinding_noDMR"
"ENSG00000108639","DEGs_DOWN_noBinding_noDMR"
"ENSG00000288722","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107968","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139718","DEGs_DOWN_noBinding_noDMR"
"ENSG00000228716","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171310","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187957","DEGs_DOWN_noBinding_noDMR"
"ENSG00000126368","DEGs_DOWN_noBinding_noDMR"
"ENSG00000273213","DEGs_DOWN_noBinding_noDMR"
"ENSG00000112246","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163531","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165424","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163913","DEGs_DOWN_noBinding_noDMR"
"ENSG00000104231","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125505","DEGs_DOWN_noBinding_noDMR"
"ENSG00000103260","DEGs_DOWN_noBinding_noDMR"
"ENSG00000149782","DEGs_DOWN_noBinding_noDMR"
"ENSG00000152409","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166444","DEGs_DOWN_noBinding_noDMR"
"ENSG00000080824","DEGs_DOWN_noBinding_noDMR"
"ENSG00000157150","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107796","DEGs_DOWN_noBinding_noDMR"
"ENSG00000152518","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139970","DEGs_DOWN_noBinding_noDMR"
"ENSG00000184988","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100629","DEGs_DOWN_noBinding_noDMR"
"ENSG00000149925","DEGs_DOWN_noBinding_noDMR"
"ENSG00000066405","DEGs_DOWN_noBinding_noDMR"
"ENSG00000180917","DEGs_DOWN_noBinding_noDMR"
"ENSG00000186567","DEGs_DOWN_noBinding_noDMR"
"ENSG00000159110","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134202","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169756","DEGs_DOWN_noBinding_noDMR"
"ENSG00000264343","DEGs_DOWN_noBinding_noDMR"
"ENSG00000127337","DEGs_DOWN_noBinding_noDMR"
"ENSG00000113522","DEGs_DOWN_noBinding_noDMR"
"ENSG00000004139","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100154","DEGs_DOWN_noBinding_noDMR"
"ENSG00000122218","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131591","DEGs_DOWN_noBinding_noDMR"
"ENSG00000147852","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164252","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168175","DEGs_DOWN_noBinding_noDMR"
"ENSG00000021826","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158458","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168411","DEGs_DOWN_noBinding_noDMR"
"ENSG00000106397","DEGs_DOWN_noBinding_noDMR"
"ENSG00000089902","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170145","DEGs_DOWN_noBinding_noDMR"
"ENSG00000150625","DEGs_DOWN_noBinding_noDMR"
"ENSG00000013441","DEGs_DOWN_noBinding_noDMR"
"ENSG00000108557","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168062","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169750","DEGs_DOWN_noBinding_noDMR"
"ENSG00000075234","DEGs_DOWN_noBinding_noDMR"
"ENSG00000023516","DEGs_DOWN_noBinding_noDMR"
"ENSG00000241468","DEGs_DOWN_noBinding_noDMR"
"ENSG00000089041","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204267","DEGs_DOWN_noBinding_noDMR"
"ENSG00000104903","DEGs_DOWN_noBinding_noDMR"
"ENSG00000019485","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183155","DEGs_DOWN_noBinding_noDMR"
"ENSG00000219481","DEGs_DOWN_noBinding_noDMR"
"ENSG00000254901","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197969","DEGs_DOWN_noBinding_noDMR"
"ENSG00000143195","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100934","DEGs_DOWN_noBinding_noDMR"
"ENSG00000073734","DEGs_DOWN_noBinding_noDMR"
"ENSG00000127324","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135776","DEGs_DOWN_noBinding_noDMR"
"ENSG00000116685","DEGs_DOWN_noBinding_noDMR"
"ENSG00000142227","DEGs_DOWN_noBinding_noDMR"
"ENSG00000035141","DEGs_DOWN_noBinding_noDMR"
"ENSG00000205476","DEGs_DOWN_noBinding_noDMR"
"ENSG00000161647","DEGs_DOWN_noBinding_noDMR"
"ENSG00000007384","DEGs_DOWN_noBinding_noDMR"
"ENSG00000064886","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167487","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166123","DEGs_DOWN_noBinding_noDMR"
"ENSG00000140464","DEGs_DOWN_noBinding_noDMR"
"ENSG00000140750","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198604","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154822","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139178","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154370","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164465","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162512","DEGs_DOWN_noBinding_noDMR"
"ENSG00000129084","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165912","DEGs_DOWN_noBinding_noDMR"
"ENSG00000205238","DEGs_DOWN_noBinding_noDMR"
"ENSG00000180228","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128713","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182199","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162062","DEGs_DOWN_noBinding_noDMR"
"ENSG00000127863","DEGs_DOWN_noBinding_noDMR"
"ENSG00000092036","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167670","DEGs_DOWN_noBinding_noDMR"
"ENSG00000110911","DEGs_DOWN_noBinding_noDMR"
"ENSG00000177732","DEGs_DOWN_noBinding_noDMR"
"ENSG00000121964","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198055","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124171","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182010","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128602","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171388","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125733","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197757","DEGs_DOWN_noBinding_noDMR"
"ENSG00000150967","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204463","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169607","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164197","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171867","DEGs_DOWN_noBinding_noDMR"
"ENSG00000286219","DEGs_DOWN_noBinding_noDMR"
"ENSG00000105854","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144231","DEGs_DOWN_noBinding_noDMR"
"ENSG00000141959","DEGs_DOWN_noBinding_noDMR"
"ENSG00000010818","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166289","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138835","DEGs_DOWN_noBinding_noDMR"
"ENSG00000260097","DEGs_DOWN_noBinding_noDMR"
"ENSG00000079150","DEGs_DOWN_noBinding_noDMR"
"ENSG00000165060","DEGs_DOWN_noBinding_noDMR"
"ENSG00000177990","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114120","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168917","DEGs_DOWN_noBinding_noDMR"
"ENSG00000184867","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163110","DEGs_DOWN_noBinding_noDMR"
"ENSG00000213741","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167680","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148429","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138738","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134508","DEGs_DOWN_noBinding_noDMR"
"ENSG00000140015","DEGs_DOWN_noBinding_noDMR"
"ENSG00000253276","DEGs_DOWN_noBinding_noDMR"
"ENSG00000111666","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136717","DEGs_DOWN_noBinding_noDMR"
"ENSG00000126351","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168078","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132017","DEGs_DOWN_noBinding_noDMR"
"ENSG00000099949","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139324","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162595","DEGs_DOWN_noBinding_noDMR"
"ENSG00000179776","DEGs_DOWN_noBinding_noDMR"
"ENSG00000127125","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144040","DEGs_DOWN_noBinding_noDMR"
"ENSG00000255302","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133131","DEGs_DOWN_noBinding_noDMR"
"ENSG00000181019","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139687","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132182","DEGs_DOWN_noBinding_noDMR"
"ENSG00000189241","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171722","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109466","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132463","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204394","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164916","DEGs_DOWN_noBinding_noDMR"
"ENSG00000161533","DEGs_DOWN_noBinding_noDMR"
"ENSG00000141569","DEGs_DOWN_noBinding_noDMR"
"ENSG00000142949","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163961","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196369","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163093","DEGs_DOWN_noBinding_noDMR"
"ENSG00000105011","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115468","DEGs_DOWN_noBinding_noDMR"
"ENSG00000179058","DEGs_DOWN_noBinding_noDMR"
"ENSG00000180773","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196440","DEGs_DOWN_noBinding_noDMR"
"ENSG00000080298","DEGs_DOWN_noBinding_noDMR"
"ENSG00000092096","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114450","DEGs_DOWN_noBinding_noDMR"
"ENSG00000139437","DEGs_DOWN_noBinding_noDMR"
"ENSG00000089159","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169282","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114374","DEGs_DOWN_noBinding_noDMR"
"ENSG00000178700","DEGs_DOWN_noBinding_noDMR"
"ENSG00000184007","DEGs_DOWN_noBinding_noDMR"
"ENSG00000099797","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144028","DEGs_DOWN_noBinding_noDMR"
"ENSG00000101986","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163281","DEGs_DOWN_noBinding_noDMR"
"ENSG00000093000","DEGs_DOWN_noBinding_noDMR"
"ENSG00000153233","DEGs_DOWN_noBinding_noDMR"
"ENSG00000153187","DEGs_DOWN_noBinding_noDMR"
"ENSG00000117525","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124098","DEGs_DOWN_noBinding_noDMR"
"ENSG00000065029","DEGs_DOWN_noBinding_noDMR"
"ENSG00000151240","DEGs_DOWN_noBinding_noDMR"
"ENSG00000140853","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128654","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128311","DEGs_DOWN_noBinding_noDMR"
"ENSG00000213047","DEGs_DOWN_noBinding_noDMR"
"ENSG00000023697","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135336","DEGs_DOWN_noBinding_noDMR"
"ENSG00000154553","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100028","DEGs_DOWN_noBinding_noDMR"
"ENSG00000241489","DEGs_DOWN_noBinding_noDMR"
"ENSG00000077150","DEGs_DOWN_noBinding_noDMR"
"ENSG00000178965","DEGs_DOWN_noBinding_noDMR"
"ENSG00000137337","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196411","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132589","DEGs_DOWN_noBinding_noDMR"
"ENSG00000119471","DEGs_DOWN_noBinding_noDMR"
"ENSG00000186350","DEGs_DOWN_noBinding_noDMR"
"ENSG00000176393","DEGs_DOWN_noBinding_noDMR"
"ENSG00000121542","DEGs_DOWN_noBinding_noDMR"
"ENSG00000114062","DEGs_DOWN_noBinding_noDMR"
"ENSG00000067225","DEGs_DOWN_noBinding_noDMR"
"ENSG00000186638","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128342","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138614","DEGs_DOWN_noBinding_noDMR"
"ENSG00000015479","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133104","DEGs_DOWN_noBinding_noDMR"
"ENSG00000130304","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188315","DEGs_DOWN_noBinding_noDMR"
"ENSG00000092140","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170860","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182179","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171960","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168488","DEGs_DOWN_noBinding_noDMR"
"ENSG00000142686","DEGs_DOWN_noBinding_noDMR"
"ENSG00000169379","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133561","DEGs_DOWN_noBinding_noDMR"
"ENSG00000275793","DEGs_DOWN_noBinding_noDMR"
"ENSG00000076770","DEGs_DOWN_noBinding_noDMR"
"ENSG00000044090","DEGs_DOWN_noBinding_noDMR"
"ENSG00000178209","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100065","DEGs_DOWN_noBinding_noDMR"
"ENSG00000011028","DEGs_DOWN_noBinding_noDMR"
"ENSG00000204856","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182752","DEGs_DOWN_noBinding_noDMR"
"ENSG00000177098","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187908","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182957","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131969","DEGs_DOWN_noBinding_noDMR"
"ENSG00000120324","DEGs_DOWN_noBinding_noDMR"
"ENSG00000183578","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115107","DEGs_DOWN_noBinding_noDMR"
"ENSG00000162373","DEGs_DOWN_noBinding_noDMR"
"ENSG00000121350","DEGs_DOWN_noBinding_noDMR"
"ENSG00000111728","DEGs_DOWN_noBinding_noDMR"
"ENSG00000085982","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168490","DEGs_DOWN_noBinding_noDMR"
"ENSG00000126804","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170689","DEGs_DOWN_noBinding_noDMR"
"ENSG00000160789","DEGs_DOWN_noBinding_noDMR"
"ENSG00000152359","DEGs_DOWN_noBinding_noDMR"
"ENSG00000006282","DEGs_DOWN_noBinding_noDMR"
"ENSG00000155957","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187790","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185480","DEGs_DOWN_noBinding_noDMR"
"ENSG00000205517","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125753","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163655","DEGs_DOWN_noBinding_noDMR"
"ENSG00000113240","DEGs_DOWN_noBinding_noDMR"
"ENSG00000079246","DEGs_DOWN_noBinding_noDMR"
"ENSG00000269713","DEGs_DOWN_noBinding_noDMR"
"ENSG00000244462","DEGs_DOWN_noBinding_noDMR"
"ENSG00000188177","DEGs_DOWN_noBinding_noDMR"
"ENSG00000020181","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198429","DEGs_DOWN_noBinding_noDMR"
"ENSG00000161267","DEGs_DOWN_noBinding_noDMR"
"ENSG00000167363","DEGs_DOWN_noBinding_noDMR"
"ENSG00000184731","DEGs_DOWN_noBinding_noDMR"
"ENSG00000206053","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163689","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168297","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144199","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138115","DEGs_DOWN_noBinding_noDMR"
"ENSG00000228049","DEGs_DOWN_noBinding_noDMR"
"ENSG00000006634","DEGs_DOWN_noBinding_noDMR"
"ENSG00000147894","DEGs_DOWN_noBinding_noDMR"
"ENSG00000166130","DEGs_DOWN_noBinding_noDMR"
"ENSG00000157110","DEGs_DOWN_noBinding_noDMR"
"ENSG00000115419","DEGs_DOWN_noBinding_noDMR"
"ENSG00000035403","DEGs_DOWN_noBinding_noDMR"
"ENSG00000068028","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171320","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164627","DEGs_DOWN_noBinding_noDMR"
"ENSG00000133169","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163507","DEGs_DOWN_noBinding_noDMR"
"ENSG00000107372","DEGs_DOWN_noBinding_noDMR"
"ENSG00000242220","DEGs_DOWN_noBinding_noDMR"
"ENSG00000141179","DEGs_DOWN_noBinding_noDMR"
"ENSG00000065911","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136068","DEGs_DOWN_noBinding_noDMR"
"ENSG00000042980","DEGs_DOWN_noBinding_noDMR"
"ENSG00000138756","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135473","DEGs_DOWN_noBinding_noDMR"
"ENSG00000140395","DEGs_DOWN_noBinding_noDMR"
"ENSG00000134970","DEGs_DOWN_noBinding_noDMR"
"ENSG00000182050","DEGs_DOWN_noBinding_noDMR"
"ENSG00000175463","DEGs_DOWN_noBinding_noDMR"
"ENSG00000082397","DEGs_DOWN_noBinding_noDMR"
"ENSG00000087237","DEGs_DOWN_noBinding_noDMR"
"ENSG00000102781","DEGs_DOWN_noBinding_noDMR"
"ENSG00000118473","DEGs_DOWN_noBinding_noDMR"
"ENSG00000184675","DEGs_DOWN_noBinding_noDMR"
"ENSG00000123384","DEGs_DOWN_noBinding_noDMR"
"ENSG00000102471","DEGs_DOWN_noBinding_noDMR"
"ENSG00000137752","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148143","DEGs_DOWN_noBinding_noDMR"
"ENSG00000103642","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198042","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164654","DEGs_DOWN_noBinding_noDMR"
"ENSG00000129197","DEGs_DOWN_noBinding_noDMR"
"ENSG00000175105","DEGs_DOWN_noBinding_noDMR"
"ENSG00000187605","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144152","DEGs_DOWN_noBinding_noDMR"
"ENSG00000221994","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164611","DEGs_DOWN_noBinding_noDMR"
"ENSG00000117528","DEGs_DOWN_noBinding_noDMR"
"ENSG00000170160","DEGs_DOWN_noBinding_noDMR"
"ENSG00000155755","DEGs_DOWN_noBinding_noDMR"
"ENSG00000136451","DEGs_DOWN_noBinding_noDMR"
"ENSG00000186469","DEGs_DOWN_noBinding_noDMR"
"ENSG00000008394","DEGs_DOWN_noBinding_noDMR"
"ENSG00000168255","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196305","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124615","DEGs_DOWN_noBinding_noDMR"
"ENSG00000227051","DEGs_DOWN_noBinding_noDMR"
"ENSG00000164199","DEGs_DOWN_noBinding_noDMR"
"ENSG00000171385","DEGs_DOWN_noBinding_noDMR"
"ENSG00000109861","DEGs_DOWN_noBinding_noDMR"
"ENSG00000181444","DEGs_DOWN_noBinding_noDMR"
"ENSG00000142634","DEGs_DOWN_noBinding_noDMR"
"ENSG00000197872","DEGs_DOWN_noBinding_noDMR"
"ENSG00000221869","DEGs_DOWN_noBinding_noDMR"
"ENSG00000112081","DEGs_DOWN_noBinding_noDMR"
"ENSG00000011523","DEGs_DOWN_noBinding_noDMR"
"ENSG00000198455","DEGs_DOWN_noBinding_noDMR"
"ENSG00000062822","DEGs_DOWN_noBinding_noDMR"
"ENSG00000070423","DEGs_DOWN_noBinding_noDMR"
"ENSG00000148187","DEGs_DOWN_noBinding_noDMR"
"ENSG00000163638","DEGs_DOWN_noBinding_noDMR"
"ENSG00000156687","DEGs_DOWN_noBinding_noDMR"
"ENSG00000023572","DEGs_DOWN_noBinding_noDMR"
"ENSG00000071626","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135272","DEGs_DOWN_noBinding_noDMR"
"ENSG00000144560","DEGs_DOWN_noBinding_noDMR"
"ENSG00000101353","DEGs_DOWN_noBinding_noDMR"
"ENSG00000147123","DEGs_DOWN_noBinding_noDMR"
"ENSG00000125675","DEGs_DOWN_noBinding_noDMR"
"ENSG00000181544","DEGs_DOWN_noBinding_noDMR"
"ENSG00000124299","DEGs_DOWN_noBinding_noDMR"
"ENSG00000131791","DEGs_DOWN_noBinding_noDMR"
"ENSG00000277972","DEGs_DOWN_noBinding_noDMR"
"ENSG00000135185","DEGs_DOWN_noBinding_noDMR"
"ENSG00000132356","DEGs_DOWN_noBinding_noDMR"
"ENSG00000160710","DEGs_DOWN_noBinding_noDMR"
"ENSG00000145087","DEGs_DOWN_noBinding_noDMR"
"ENSG00000078900","DEGs_DOWN_noBinding_noDMR"
"ENSG00000185414","DEGs_DOWN_noBinding_noDMR"
"ENSG00000077097","DEGs_DOWN_noBinding_noDMR"
"ENSG00000079156","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196569","DEGs_DOWN_noBinding_noDMR"
"ENSG00000128731","DEGs_DOWN_noBinding_noDMR"
"ENSG00000147526","DEGs_DOWN_noBinding_noDMR"
"ENSG00000196187","DEGs_DOWN_noBinding_noDMR"
"ENSG00000104219","DEGs_DOWN_noBinding_noDMR"
"ENSG00000100749","DEGs_DOWN_noBinding_noDMR"
"ENSG00000158290","DEGs_DOWN_noBinding_noDMR"
"ENSG00000119004","DEGs_DOWN_noBinding_noDMR"
"ENSG00000060339","DEGs_DOWN_noBinding_noDMR"
